family,genus,species,name,n
Andrenidae,Calliopsis,empelia,Calliopsis_empelia,13
Andrenidae,Calliopsis,filiorum,Calliopsis_filiorum,5
Andrenidae,Calliopsis,foleyi,Calliopsis_foleyi,93
Andrenidae,Calliopsis,fracta,Calliopsis_fracta,802
Andrenidae,Calliopsis,fulgida,Calliopsis_fulgida,42
Andrenidae,Calliopsis,gilva,Calliopsis_gilva,106
Andrenidae,Calliopsis,granti,Calliopsis_granti,7
Andrenidae,Calliopsis,helianthi,Calliopsis_helianthi,537
Andrenidae,Calliopsis,hesperia,Calliopsis_hesperia,286
Andrenidae,Calliopsis,hirsutifrons,Calliopsis_hirsutifrons,31
Andrenidae,Calliopsis,hondurasica,Calliopsis_hondurasica,195
Andrenidae,Calliopsis,kucalumea,Calliopsis_kucalumea,4
Andrenidae,Calliopsis,larreae,Calliopsis_larreae,720
Andrenidae,Calliopsis,limbus,Calliopsis_limbus,14
Andrenidae,Calliopsis,linsleyi,Calliopsis_linsleyi,344
Andrenidae,Calliopsis,macswaini,Calliopsis_macswaini,86
Andrenidae,Calliopsis,meliloti,Calliopsis_meliloti,720
Andrenidae,Calliopsis,mellipes,Calliopsis_mellipes,40
Andrenidae,Calliopsis,michenerella,Calliopsis_michenerella,22
Andrenidae,Calliopsis,micheneri,Calliopsis_micheneri,24
Andrenidae,Calliopsis,nebraskensis,Calliopsis_nebraskensis,296
Andrenidae,Calliopsis,nigromaculata,Calliopsis_nigromaculata,161
Andrenidae,Calliopsis,obscurella,Calliopsis_obscurella,374
Andrenidae,Calliopsis,pectidis,Calliopsis_pectidis,415
Andrenidae,Calliopsis,persimilis,Calliopsis_persimilis,969
Andrenidae,Calliopsis,personata,Calliopsis_personata,50
Andrenidae,Calliopsis,phaceliae,Calliopsis_phaceliae,94
Andrenidae,Calliopsis,philiphunteri,Calliopsis_philiphunteri,137
Andrenidae,Calliopsis,puellae,Calliopsis_puellae,2949
Andrenidae,Calliopsis,pugionis,Calliopsis_pugionis,96
Andrenidae,Calliopsis,quadridentata,Calliopsis_quadridentata,29
Andrenidae,Calliopsis,rhodophila,Calliopsis_rhodophila,103
Andrenidae,Calliopsis,rogeri,Calliopsis_rogeri,180
Andrenidae,Calliopsis,rozeni,Calliopsis_rozeni,1015
Andrenidae,Calliopsis,scitula,Calliopsis_scitula,410
Andrenidae,Calliopsis,scutellaris,Calliopsis_scutellaris,821
Andrenidae,Calliopsis,smithi,Calliopsis_smithi,60
Andrenidae,Calliopsis,snellingi,Calliopsis_snellingi,3
Andrenidae,Calliopsis,sonora,Calliopsis_sonora,25
Andrenidae,Calliopsis,squamifera,Calliopsis_squamifera,838
Andrenidae,Calliopsis,subalpina,Calliopsis_subalpina,2122
Andrenidae,Calliopsis,teucrii,Calliopsis_teucrii,228
Andrenidae,Calliopsis,timberlakei,Calliopsis_timberlakei,36
Andrenidae,Calliopsis,trifolii,Calliopsis_trifolii,322
Andrenidae,Calliopsis,verbenae,Calliopsis_verbenae,70
Andrenidae,Calliopsis,xenus,Calliopsis_xenus,34
Andrenidae,Calliopsis,zebrata,Calliopsis_zebrata,123
Andrenidae,Calliopsis,zonalis,Calliopsis_zonalis,70
Andrenidae,Hellinsia,helianthi,Hellinsia_helianthi,10
Andrenidae,Hylaeus,albonotatus,Hylaeus_albonotatus,16
Andrenidae,Macrotera,arcuata,Macrotera_arcuata,1011
Andrenidae,Macrotera,azteca,Macrotera_azteca,25
Andrenidae,Macrotera,bicolor,Macrotera_bicolor,10
Andrenidae,Macrotera,carinata,Macrotera_carinata,20
Andrenidae,Macrotera,crassa,Macrotera_crassa,31
Andrenidae,Macrotera,echinocacti,Macrotera_echinocacti,319
Andrenidae,Macrotera,haplura,Macrotera_haplura,114
Andrenidae,Macrotera,knulli,Macrotera_knulli,12
Andrenidae,Macrotera,laticauda,Macrotera_laticauda,856
Andrenidae,Macrotera,latior,Macrotera_latior,1030
Andrenidae,Macrotera,lobata,Macrotera_lobata,64
Andrenidae,Macrotera,magniceps,Macrotera_magniceps,12
Andrenidae,Macrotera,mellea,Macrotera_mellea,453
Andrenidae,Macrotera,mortuaria,Macrotera_mortuaria,124
Andrenidae,Macrotera,nigrella,Macrotera_nigrella,112
Andrenidae,Macrotera,opacella,Macrotera_opacella,176
Andrenidae,Macrotera,opuntiae,Macrotera_opuntiae,41
Andrenidae,Macrotera,parkeri,Macrotera_parkeri,210
Andrenidae,Macrotera,pipiyolin,Macrotera_pipiyolin,110
Andrenidae,Macrotera,portalis,Macrotera_portalis,695
Andrenidae,Macrotera,solitaria,Macrotera_solitaria,6
Andrenidae,Macrotera,texana,Macrotera_texana,659
Andrenidae,Macrotera,tristella,Macrotera_tristella,129
Andrenidae,Megandrena,enceliae,Megandrena_enceliae,764
Andrenidae,Megandrena,mentzeliae,Megandrena_mentzeliae,368
Andrenidae,Mesoxaea,arizonica,Mesoxaea_arizonica,25
Andrenidae,Mesoxaea,clypeata,Mesoxaea_clypeata,10
Andrenidae,Mesoxaea,nigerrima,Mesoxaea_nigerrima,36
Andrenidae,Mesoxaea,rufescens,Mesoxaea_rufescens,186
Andrenidae,Mesoxaea,texana,Mesoxaea_texana,28
Andrenidae,Mesoxaea,vagans,Mesoxaea_vagans,3
Andrenidae,Oxaea,austera,Oxaea_austera,3
Andrenidae,Oxaea,fuscescens,Oxaea_fuscescens,3
Andrenidae,Panurginus,armaticeps,Panurginus_armaticeps,105
Andrenidae,Panurginus,atramontensis,Panurginus_atramontensis,51
Andrenidae,Panurginus,atriceps,Panurginus_atriceps,610
Andrenidae,Panurginus,beardsleyi,Panurginus_beardsleyi,94
Andrenidae,Panurginus,bilobatus,Panurginus_bilobatus,69
Andrenidae,Panurginus,ceanothi,Panurginus_ceanothi,16
Andrenidae,Panurginus,cressoniellus,Panurginus_cressoniellus,215
Andrenidae,Panurginus,gabrielis,Panurginus_gabrielis,23
Andrenidae,Panurginus,gracilis,Panurginus_gracilis,719
Andrenidae,Panurginus,ineptus,Panurginus_ineptus,485
Andrenidae,Panurginus,melanocephalus,Panurginus_melanocephalus,131
Andrenidae,Panurginus,nigrellus,Panurginus_nigrellus,328
Andrenidae,Panurginus,nigrihirtus,Panurginus_nigrihirtus,33
Andrenidae,Panurginus,occidentalis,Panurginus_occidentalis,1179
Andrenidae,Panurginus,polytrichus,Panurginus_polytrichus,387
Andrenidae,Panurginus,potentillae,Panurginus_potentillae,156
Andrenidae,Perdita,abdominalis,Perdita_abdominalis,663
Andrenidae,Perdita,acaciae,Perdita_acaciae,132
Andrenidae,Perdita,acapulcona,Perdita_acapulcona,64
Andrenidae,Perdita,adjuncta,Perdita_adjuncta,68
Andrenidae,Perdita,adustiventris,Perdita_adustiventris,11
Andrenidae,Perdita,aemula,Perdita_aemula,20
Andrenidae,Perdita,affecta,Perdita_affecta,6
Andrenidae,Perdita,affinis,Perdita_affinis,194
Andrenidae,Perdita,ainsliei,Perdita_ainsliei,9
Andrenidae,Perdita,albihirta,Perdita_albihirta,94
Andrenidae,Perdita,albipennis,Perdita_albipennis,2289
Andrenidae,Perdita,albofasciata,Perdita_albofasciata,3
Andrenidae,Perdita,albomaculata,Perdita_albomaculata,3
Andrenidae,Perdita,albonotata,Perdita_albonotata,4531
Andrenidae,Perdita,albovittata,Perdita_albovittata,1374
Andrenidae,Perdita,amoena,Perdita_amoena,310
Andrenidae,Perdita,ampla,Perdita_ampla,4
Andrenidae,Perdita,amplipennis,Perdita_amplipennis,14
Andrenidae,Perdita,angellata,Perdita_angellata,4
Andrenidae,Perdita,apacheorum,Perdita_apacheorum,21
Andrenidae,Perdita,aperta,Perdita_aperta,5
Andrenidae,Perdita,aplopappi,Perdita_aplopappi,12
Andrenidae,Perdita,arenaria,Perdita_arenaria,256
Andrenidae,Perdita,argemones,Perdita_argemones,239
Andrenidae,Perdita,aridella,Perdita_aridella,3628
Andrenidae,Perdita,arizonica,Perdita_arizonica,5
Andrenidae,Perdita,ashmeadi,Perdita_ashmeadi,787
Andrenidae,Perdita,asteris,Perdita_asteris,485
Andrenidae,Perdita,atrata,Perdita_atrata,112
Andrenidae,Perdita,aureovittata,Perdita_aureovittata,135
Andrenidae,Perdita,austini,Perdita_austini,122
Andrenidae,Perdita,baccharidis,Perdita_baccharidis,32
Andrenidae,Perdita,beameri,Perdita_beameri,241
Andrenidae,Perdita,beata,Perdita_beata,163
Andrenidae,Perdita,beatula,Perdita_beatula,299
Andrenidae,Perdita,bebbiae,Perdita_bebbiae,11
Andrenidae,Perdita,bellula,Perdita_bellula,1729
Andrenidae,Perdita,bequaerti,Perdita_bequaerti,538
Andrenidae,Perdita,bicuspidariae,Perdita_bicuspidariae,69
Andrenidae,Perdita,bidentata,Perdita_bidentata,3
Andrenidae,Perdita,bigeloviae,Perdita_bigeloviae,51
Andrenidae,Perdita,biguttata,Perdita_biguttata,128
Andrenidae,Perdita,bilobata,Perdita_bilobata,62
Andrenidae,Perdita,binotata,Perdita_binotata,12
Andrenidae,Perdita,bishoppi,Perdita_bishoppi,1333
Andrenidae,Perdita,bispinata,Perdita_bispinata,101
Andrenidae,Perdita,blatchleyi,Perdita_blatchleyi,250
Andrenidae,Perdita,bohartorum,Perdita_bohartorum,135
Andrenidae,Perdita,boltoniae,Perdita_boltoniae,436
Andrenidae,Perdita,bradleyana,Perdita_bradleyana,188
Andrenidae,Perdita,bradleyi,Perdita_bradleyi,58
Andrenidae,Perdita,brevihirta,Perdita_brevihirta,6
Andrenidae,Perdita,bridwelli,Perdita_bridwelli,62
Andrenidae,Perdita,bruneri,Perdita_bruneri,288
Andrenidae,Perdita,butleri,Perdita_butleri,50
Andrenidae,Perdita,californica,Perdita_californica,174
Andrenidae,Perdita,callicerata,Perdita_callicerata,3129
Andrenidae,Perdita,calloleuca,Perdita_calloleuca,7149
Andrenidae,Perdita,calochorti,Perdita_calochorti,18
Andrenidae,Perdita,cambarella,Perdita_cambarella,124
Andrenidae,Perdita,cara,Perdita_cara,7
Andrenidae,Perdita,cazieri,Perdita_cazieri,8
Andrenidae,Perdita,celadona,Perdita_celadona,16
Andrenidae,Perdita,cephalotes,Perdita_cephalotes,617
Andrenidae,Perdita,chamaesarachae,Perdita_chamaesarachae,123
Andrenidae,Perdita,chihuahua,Perdita_chihuahua,277
Andrenidae,Perdita,chionostoma,Perdita_chionostoma,12
Andrenidae,Perdita,chloris,Perdita_chloris,143
Andrenidae,Perdita,chrysophila,Perdita_chrysophila,16
Andrenidae,Perdita,chrysothamni,Perdita_chrysothamni,455
Andrenidae,Perdita,ciliata,Perdita_ciliata,78
Andrenidae,Perdita,cladothricis,Perdita_cladothricis,563
Andrenidae,Perdita,claypolei,Perdita_claypolei,819
Andrenidae,Perdita,cleomellae,Perdita_cleomellae,160
Andrenidae,Perdita,clypeata,Perdita_clypeata,268
Andrenidae,Perdita,coahuilensis,Perdita_coahuilensis,81
Andrenidae,Perdita,cognata,Perdita_cognata,7
Andrenidae,Perdita,coldeniae,Perdita_coldeniae,517
Andrenidae,Perdita,colei,Perdita_colei,225
Andrenidae,Perdita,compta,Perdita_compta,879
Andrenidae,Perdita,confusa,Perdita_confusa,282
Andrenidae,Perdita,consobrina,Perdita_consobrina,395
Andrenidae,Perdita,coreopsidis,Perdita_coreopsidis,878
Andrenidae,Perdita,covilleae,Perdita_covilleae,1461
Andrenidae,Perdita,cowaniae,Perdita_cowaniae,277
Andrenidae,Perdita,cracens,Perdita_cracens,180
Andrenidae,Perdita,crandalli,Perdita_crandalli,3
Andrenidae,Perdita,crassula,Perdita_crassula,7
Andrenidae,Perdita,croceipes,Perdita_croceipes,56
Andrenidae,Perdita,crotonis,Perdita_crotonis,841
Andrenidae,Perdita,cruciferarum,Perdita_cruciferarum,6
Andrenidae,Perdita,cushmani,Perdita_cushmani,8
Andrenidae,Perdita,cuspidata,Perdita_cuspidata,17
Andrenidae,Perdita,dalyi,Perdita_dalyi,22
Andrenidae,Perdita,dammersi,Perdita_dammersi,169
Andrenidae,Perdita,dasylirii,Perdita_dasylirii,508
Andrenidae,Perdita,decemnotata,Perdita_decemnotata,4
Andrenidae,Perdita,deltophora,Perdita_deltophora,46
Andrenidae,Perdita,dentata,Perdita_dentata,123
Andrenidae,Perdita,depressa,Perdita_depressa,138
Andrenidae,Perdita,dicksoni,Perdita_dicksoni,76
Andrenidae,Perdita,differens,Perdita_differens,92
Andrenidae,Perdita,difficilis,Perdita_difficilis,312
Andrenidae,Perdita,digressa,Perdita_digressa,134
Andrenidae,Perdita,discreta,Perdita_discreta,21
Andrenidae,Perdita,dispar,Perdita_dispar,11
Andrenidae,Perdita,distans,Perdita_distans,78
Andrenidae,Perdita,distincta,Perdita_distincta,3
Andrenidae,Perdita,distropica,Perdita_distropica,208
Andrenidae,Perdita,divaricata,Perdita_divaricata,32
Andrenidae,Perdita,diversa,Perdita_diversa,701
Andrenidae,Perdita,dolichocephala,Perdita_dolichocephala,213
Andrenidae,Perdita,drymariae,Perdita_drymariae,29
Andrenidae,Perdita,dubia,Perdita_dubia,409
Andrenidae,Perdita,duplicata,Perdita_duplicata,65
Andrenidae,Perdita,duplonotata,Perdita_duplonotata,747
Andrenidae,Perdita,durangoensis,Perdita_durangoensis,10
Andrenidae,Perdita,electa,Perdita_electa,214
Andrenidae,Perdita,elegans,Perdita_elegans,129
Andrenidae,Perdita,emarginata,Perdita_emarginata,6
Andrenidae,Perdita,ensenadensis,Perdita_ensenadensis,18
Andrenidae,Perdita,eremica,Perdita_eremica,207
Andrenidae,Perdita,eriastri,Perdita_eriastri,32
Andrenidae,Perdita,ericameriae,Perdita_ericameriae,252
Andrenidae,Perdita,eriogoni,Perdita_eriogoni,10
Andrenidae,Perdita,erythropyga,Perdita_erythropyga,71
Andrenidae,Perdita,eucnides,Perdita_eucnides,208
Andrenidae,Perdita,euphorbiae,Perdita_euphorbiae,192
Andrenidae,Perdita,euzonata,Perdita_euzonata,7
Andrenidae,Perdita,ewarti,Perdita_ewarti,4
Andrenidae,Perdita,exclamans,Perdita_exclamans,1272
Andrenidae,Perdita,exigua,Perdita_exigua,17
Andrenidae,Perdita,exilis,Perdita_exilis,151
Andrenidae,Perdita,eximia,Perdita_eximia,723
Andrenidae,Perdita,eysenhardtiae,Perdita_eysenhardtiae,6
Andrenidae,Perdita,falcata,Perdita_falcata,8
Andrenidae,Perdita,fallax,Perdita_fallax,738
Andrenidae,Perdita,fallugiae,Perdita_fallugiae,2322
Andrenidae,Perdita,festiva,Perdita_festiva,1299
Andrenidae,Perdita,fieldi,Perdita_fieldi,164
Andrenidae,Perdita,flavicauda,Perdita_flavicauda,230
Andrenidae,Perdita,flavifrons,Perdita_flavifrons,5
Andrenidae,Perdita,flavipes,Perdita_flavipes,33
Andrenidae,Perdita,floridensis,Perdita_floridensis,8
Andrenidae,Perdita,florissantella,Perdita_florissantella,233
Andrenidae,Perdita,foleyi,Perdita_foleyi,30
Andrenidae,Perdita,foveata,Perdita_foveata,535
Andrenidae,Perdita,frontalis,Perdita_frontalis,4
Andrenidae,Perdita,fulvescens,Perdita_fulvescens,3
Andrenidae,Perdita,fulvicauda,Perdita_fulvicauda,93
Andrenidae,Perdita,fumipennis,Perdita_fumipennis,32
Andrenidae,Perdita,geminata,Perdita_geminata,12
Andrenidae,Perdita,genalis,Perdita_genalis,294
Andrenidae,Perdita,gentilis,Perdita_gentilis,82
Andrenidae,Perdita,georgica,Perdita_georgica,47
Andrenidae,Perdita,gerardiae,Perdita_gerardiae,131
Andrenidae,Perdita,gerhardi,Perdita_gerhardi,647
Andrenidae,Perdita,gertschi,Perdita_gertschi,82
Andrenidae,Perdita,giliae,Perdita_giliae,38
Andrenidae,Perdita,glabrescens,Perdita_glabrescens,22
Andrenidae,Perdita,gracilis,Perdita_gracilis,8
Andrenidae,Perdita,graenicheri,Perdita_graenicheri,5
Andrenidae,Perdita,grandiceps,Perdita_grandiceps,41
Andrenidae,Perdita,greggiae,Perdita_greggiae,41
Andrenidae,Perdita,gutierreziae,Perdita_gutierreziae,293
Andrenidae,Perdita,haigi,Perdita_haigi,67
Andrenidae,Perdita,halictoides,Perdita_halictoides,198
Andrenidae,Perdita,heliotropii,Perdita_heliotropii,521
Andrenidae,Perdita,heterothecae,Perdita_heterothecae,439
Andrenidae,Perdita,hippolyta,Perdita_hippolyta,7
Andrenidae,Perdita,hirsuta,Perdita_hirsuta,529
Andrenidae,Perdita,hirticeps,Perdita_hirticeps,447
Andrenidae,Perdita,holoxantha,Perdita_holoxantha,190
Andrenidae,Perdita,hooki,Perdita_hooki,3
Andrenidae,Perdita,hurdi,Perdita_hurdi,73
Andrenidae,Perdita,idonea,Perdita_idonea,1942
Andrenidae,Perdita,ignota,Perdita_ignota,2833
Andrenidae,Perdita,imbellis,Perdita_imbellis,127
Andrenidae,Perdita,incana,Perdita_incana,11
Andrenidae,Perdita,indioensis,Perdita_indioensis,76
Andrenidae,Perdita,innotata,Perdita_innotata,138
Andrenidae,Perdita,inornata,Perdita_inornata,252
Andrenidae,Perdita,interrupta,Perdita_interrupta,269
Andrenidae,Perdita,interserta,Perdita_interserta,325
Andrenidae,Perdita,irregularis,Perdita_irregularis,4
Andrenidae,Perdita,isocomae,Perdita_isocomae,232
Andrenidae,Perdita,jonesi,Perdita_jonesi,21
Andrenidae,Perdita,jucunda,Perdita_jucunda,245
Andrenidae,Perdita,kanabensis,Perdita_kanabensis,8
Andrenidae,Perdita,kiowi,Perdita_kiowi,138
Andrenidae,Perdita,knowltoni,Perdita_knowltoni,274
Andrenidae,Perdita,koebelei,Perdita_koebelei,898
Andrenidae,Perdita,labergei,Perdita_labergei,124
Andrenidae,Perdita,labrata,Perdita_labrata,93
Andrenidae,Perdita,larreae,Perdita_larreae,1694
Andrenidae,Perdita,lasiogastra,Perdita_lasiogastra,80
Andrenidae,Perdita,lateralis,Perdita_lateralis,628
Andrenidae,Perdita,laticincta,Perdita_laticincta,149
Andrenidae,Perdita,layiae,Perdita_layiae,102
Andrenidae,Perdita,leechi,Perdita_leechi,6
Andrenidae,Perdita,lenis,Perdita_lenis,514
Andrenidae,Perdita,lepachidis,Perdita_lepachidis,54
Andrenidae,Perdita,lepidosparti,Perdita_lepidosparti,314
Andrenidae,Perdita,leucogastra,Perdita_leucogastra,4
Andrenidae,Perdita,leucophylli,Perdita_leucophylli,24
Andrenidae,Perdita,leucosticta,Perdita_leucosticta,5
Andrenidae,Perdita,leucostoma,Perdita_leucostoma,104
Andrenidae,Perdita,lingualis,Perdita_lingualis,129
Andrenidae,Perdita,linsleyi,Perdita_linsleyi,4
Andrenidae,Perdita,lucens,Perdita_lucens,46
Andrenidae,Perdita,luciae,Perdita_luciae,980
Andrenidae,Perdita,lucidella,Perdita_lucidella,11
Andrenidae,Perdita,luculenta,Perdita_luculenta,19
Andrenidae,Perdita,lunulata,Perdita_lunulata,36
Andrenidae,Perdita,luteiceps,Perdita_luteiceps,7
Andrenidae,Perdita,luteola,Perdita_luteola,1185
Andrenidae,Perdita,macrostoma,Perdita_macrostoma,20
Andrenidae,Perdita,macswaini,Perdita_macswaini,180
Andrenidae,Perdita,maculigera,Perdita_maculigera,395
Andrenidae,Perdita,maculosa,Perdita_maculosa,171
Andrenidae,Perdita,malacothricis,Perdita_malacothricis,1694
Andrenidae,Perdita,mandibularis,Perdita_mandibularis,30
Andrenidae,Perdita,marcialis,Perdita_marcialis,695
Andrenidae,Perdita,marginata,Perdita_marginata,9
Andrenidae,Perdita,maritima,Perdita_maritima,85
Andrenidae,Perdita,martini,Perdita_martini,162
Andrenidae,Perdita,mazatlanica,Perdita_mazatlanica,11
Andrenidae,Perdita,meconis,Perdita_meconis,220
Andrenidae,Perdita,media,Perdita_media,411
Andrenidae,Perdita,melanochlora,Perdita_melanochlora,438
Andrenidae,Perdita,melanostoma,Perdita_melanostoma,116
Andrenidae,Perdita,mentzeliae,Perdita_mentzeliae,420
Andrenidae,Perdita,mentzeliarum,Perdita_mentzeliarum,50
Andrenidae,Perdita,mesillensis,Perdita_mesillensis,220
Andrenidae,Perdita,mexicanorum,Perdita_mexicanorum,49
Andrenidae,Perdita,michelbacheri,Perdita_michelbacheri,6
Andrenidae,Perdita,micheneri,Perdita_micheneri,309
Andrenidae,Perdita,mimosae,Perdita_mimosae,155
Andrenidae,Perdita,minima,Perdita_minima,1126
Andrenidae,Perdita,missionis,Perdita_missionis,198
Andrenidae,Perdita,moabensis,Perdita_moabensis,337
Andrenidae,Perdita,mohavensis,Perdita_mohavensis,998
Andrenidae,Perdita,moldenkei,Perdita_moldenkei,3
Andrenidae,Perdita,montereyensis,Perdita_montereyensis,444
Andrenidae,Perdita,mormonica,Perdita_mormonica,9
Andrenidae,Perdita,morula,Perdita_morula,211
Andrenidae,Perdita,mucronata,Perdita_mucronata,5
Andrenidae,Perdita,multiflorae,Perdita_multiflorae,126
Andrenidae,Perdita,munda,Perdita_munda,245
Andrenidae,Perdita,munita,Perdita_munita,693
Andrenidae,Perdita,namatophila,Perdita_namatophila,25
Andrenidae,Perdita,nanula,Perdita_nanula,4
Andrenidae,Perdita,nasuta,Perdita_nasuta,1593
Andrenidae,Perdita,navarretiae,Perdita_navarretiae,4
Andrenidae,Perdita,nevadensis,Perdita_nevadensis,506
Andrenidae,Perdita,nigridia,Perdita_nigridia,235
Andrenidae,Perdita,nigrocaerulea,Perdita_nigrocaerulea,9
Andrenidae,Perdita,nigroviridis,Perdita_nigroviridis,19
Andrenidae,Perdita,nitens,Perdita_nitens,140
Andrenidae,Perdita,novaeangliae,Perdita_novaeangliae,44
Andrenidae,Perdita,nubila,Perdita_nubila,15
Andrenidae,Perdita,nuda,Perdita_nuda,523
Andrenidae,Perdita,numerata,Perdita_numerata,190
Andrenidae,Perdita,oaxacana,Perdita_oaxacana,3
Andrenidae,Perdita,obliqua,Perdita_obliqua,257
Andrenidae,Perdita,obliquenotata,Perdita_obliquenotata,34
Andrenidae,Perdita,obscurata,Perdita_obscurata,36
Andrenidae,Perdita,obscurella,Perdita_obscurella,949
Andrenidae,Perdita,obscuripennis,Perdita_obscuripennis,220
Andrenidae,Perdita,octomaculata,Perdita_octomaculata,1176
Andrenidae,Perdita,optiva,Perdita_optiva,95
Andrenidae,Perdita,ordinata,Perdita_ordinata,8
Andrenidae,Perdita,oregonensis,Perdita_oregonensis,87
Andrenidae,Perdita,ovaliceps,Perdita_ovaliceps,78
Andrenidae,Perdita,pallida,Perdita_pallida,99
Andrenidae,Perdita,pallidipes,Perdita_pallidipes,52
Andrenidae,Perdita,pallidiventris,Perdita_pallidiventris,4
Andrenidae,Perdita,paroselae,Perdita_paroselae,94
Andrenidae,Perdita,parryellae,Perdita_parryellae,4
Andrenidae,Perdita,pectidis,Perdita_pectidis,205
Andrenidae,Perdita,pectoralis,Perdita_pectoralis,4
Andrenidae,Perdita,peculiaris,Perdita_peculiaris,10
Andrenidae,Perdita,pelargoides,Perdita_pelargoides,147
Andrenidae,Perdita,percincta,Perdita_percincta,10
Andrenidae,Perdita,perpallida,Perdita_perpallida,256
Andrenidae,Perdita,perplexa,Perdita_perplexa,124
Andrenidae,Perdita,perpulchra,Perdita_perpulchra,799
Andrenidae,Perdita,phymatae,Perdita_phymatae,884
Andrenidae,Perdita,physalidis,Perdita_physalidis,10
Andrenidae,Perdita,picturata,Perdita_picturata,5
Andrenidae,Perdita,pilonotata,Perdita_pilonotata,62
Andrenidae,Perdita,plucheae,Perdita_plucheae,19
Andrenidae,Perdita,polita,Perdita_polita,5
Andrenidae,Perdita,polycarpae,Perdita_polycarpae,190
Andrenidae,Perdita,polygonellae,Perdita_polygonellae,28
Andrenidae,Perdita,polytropica,Perdita_polytropica,713
Andrenidae,Perdita,pratti,Perdita_pratti,353
Andrenidae,Perdita,prionopsidis,Perdita_prionopsidis,15
Andrenidae,Perdita,propinqua,Perdita_propinqua,16
Andrenidae,Perdita,prosopidis,Perdita_prosopidis,59
